"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87292891651","1","SO8. Public Health & Environment","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","91513.5484671","199600.813925"
"87292891649","1","SO7. Social Determinan of Health & Gender Mainstreaming","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","40298.4461766","47343.2639119"
"87292891646","1","SO6. Health Promotion & Tobacco Control","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","120874.020946","145606.224794"
"87292891645","1","SO5. Emergency Preparedness & Response (EPR)","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","140405.034097","165079.59303"
"87292891639","1","SO4. Mother & Child Health, Reproductive Health, Midwifery & Nursing","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","520903.04433","691383.696439"
"87292891634","1","SO3. Non-communicable Diseases, Mental Health, Injury, Dissability and Healthy Ageing","2009-01-01","start-actual","2013-12-31","end-actual","World Health Organization","DAC","Timor-Leste","TLS","120","Health","Implementation","2009","2013","263854.629812","305595.9812"
"87292434831","0","Support to PFM reform","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Pipeline/identification"," "," ","",""
"87292465433","0","Strengthening Decentralization in the Office of the Ombudsman for Human Rights and Justice (PDHJ)","","start-actual","","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2013","120850.91938","1032.91384086"
"87292455815","1","Documentação e informação na área do desporto","2003-01-01","start-actual","2013-12-31","end-actual","Portugal","PRT","Timor-Leste","TLS","160","Other social infrastructure and services","Implementation","2003","2013","712.45232173",""
"87292435709","0","Expenditure Verification of Programme Estimate no 1 under Rural Development Programme (RDP)phase IV","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Completion","2013","2014","11392.2133336","11775.0382054"
"87292436165","0","Mid-Term Evaluation of RDP IV","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","75103.6508381","46842.2914921"
"87292436161","0","End of Term Evaluation to rural Development Programme III (RDP III)","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Implementation","2013","2013","81403.6712402","84577.4126368"
"87292435708","0","Legal Adviser on Anti-Money Laundering and Counter-Terrorism Financing","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2014","49231.9583212","32731.8209698"
"87292436164","0","PEFA Assessment, Timor-Leste 2013","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2013","2013","94463.5652864","58781.2984256"
"87292435598","0","Short Term Expert to Support the Deputy NAO on Daily Management of the NAO Office","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","910","Administrative costs of donors","Implementation","2013","2013","155477.021509","125717.110763"
"87292435595","0","Short Term Expert to Support the NAO staff in Finances & Procurement","","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","910","Administrative costs of donors","Completion","2013","2013","108904.134605","106390.497457"
"87292191167","0","TA to the Government of TL to design the Master Plan of Rural Roads","2009-09-16","start-actual","2010-06-28","end-actual","European Union","DAC","Timor-Leste","TLS","210","Transport and storage","Completion","2009","2010","470125.846536","419393.79161"
"87292191222","1","Agriculture Promotion Advisor (Irrigation & Rice Cultivation)","2010-08-25","start-actual","2013-08-24","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","311","Agriculture","Implementation","2010","2013","411186.74169","287749.495896"
"87292401930","1","ADN Additional Cooperation","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","150","Government and civil society","Pipeline/identification"," "," ","",""
"87292191232","1","Project for Capacity Development of Teaching Staff in the Faculty of Engineering, UNTL","2006-04-01","start-actual","2010-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","110","Education","Completion","2006","2010","3491716.06805","1237764.11947"
"87292191237","1","Project for Urgent Improvement of Water Supply System in Bemos-Dili","2010-01-01","start-actual","2012-03-31","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2009","2012","14084934.0703","6517057.42398"
"87292401593","1","Project for Urgent Improvement of Water Supply System in Bemos-Dili Phase 2","2010-01-01","start-actual","2012-05-30","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2010","2012","2899623.0184","3445874.33543"
"87292401919","1","Promotion of self-reliance of coffee growers' cooperative in Letefoho sub-district, Ermera district","2009-01-01","start-actual","2011-03-31","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","388858.104142","128489.016512"
"87292401933","1","Project Set-Up Support for the National Road No.1 Upgrading Project","2012-10-04","start-actual","2013-03-31","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Completion","2012","2013","294291.424156","246324.294646"
"87292401920","1","Participatory Primary Health Care Project in Lautem District, Timor-Leste","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2010","551121.730999","326508.552027"
"87292401916","1","Livelihood Improvement with Participation of Women in Coffee Producing Area","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2012","101923.879423","99512.64898"
"87292191223","1","Irrigation & Rice Cultivation Project in Manatuto (IRCP)","2005-06-01","start-actual","2010-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","311","Agriculture","Completion","2005","2010","2754370.6971","699649.511987"
"87292401914","1","Enhancing Family Health Promoter Program in Alieu District","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2010","573990.622185","297512.296978"
"87292191242","1","Debt Management Advisor","2010-03-01","start-actual","2011-02-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","240","Banking and financial services","Completion","2010","2011","299471.354784","273542.547754"
"87292404972","1","The Project of River Training for the protection of Mola Bridge (B/D, D/D)","2013-03-21","start-actual","2013-09-30","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Completion","2013","2013","738476.224431","671892.646042"
"87292401912","1","Coordination Project for Community Based Road Implementation","2011-03-11","start-actual","2014-02-28","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","210","Transport and storage","Implementation","2011","2014","648504.78","606647.366649"
"87292191245","0","Community Policing Training in Japan","2010-04-01","start-actual","2013-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2013","135461.436442","258591.80088"
"87292191226","1","Community Based Integrated Watershed Management Study","2005-10-01","start-actual","2010-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","312","Forestry","Completion","2005","2010","2364599.89018","885295.581691"
"87292401922","1","Timor-Leste and Okinawa ""Community Peace for Development"" Project","","start-actual","","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2012","167763.32502","107446.428177"
"87292401917","1","'All Saudavel' Integrated Health Model Village Project","2011-03-01","start-actual","2013-02-28","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2011","2013","291226.97","315089.502278"
"87292191231","1","Project for Capacity Development for Water Supply System","2008-11-01","start-actual","2011-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","140","Water supply and sanitation","Completion","2008","2011","1752671.64058","1513993.7726"
"87292191209","1","Hadia Agrikultura no Nutrisaun (HAN)","2010-01-01","start-actual","","end-actual","European Union","DAC","Timor-Leste","TLS","311","Agriculture","Implementation","2009","2013","1763743.58128","1454199.29603"
"87292431600","1","REACHING OUT: Extending the reach of comprehensive sexual and reproductive health care to vulnerable communities in rural TL","2009-01-01","start-actual","2011-12-31","end-actual","European Union","DAC","Timor-Leste","TLS","120","Health","Completion","2008","2013","1344893.78139","1306117.50727"
"87292431665","0","Programa de Apoio a Governacao Democratica em Timor-Leste - Programa de Justica","2012-01-01","start-actual","2015-02-28","end-actual","European Union","DAC","Timor-Leste","TLS","150","Government and civil society","Implementation","2011","2015","5863956.22","2896423.81394"
"87292401568","0","Rehabilitation of the Woman's Dormitory of Oesilo Junior High School in Oecusse District","2010-03-25","start-actual","2011-03-25","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","160","Other social infrastructure and services","Completion","2010","2011","105409.820175","96199.2615935"
